age,workclass,fnlwgt,educational-num,marital-status,occupation,relationship,race,sex,capital-gain,capital-loss,hours-per-week,native-country,income
17,0,258872,7,4,8,3,4,0,0,0,5,39,<=50K
19,3,206399,9,4,6,3,2,0,0,0,40,39,<=50K
45,4,197332,10,2,2,0,4,1,0,0,55,39,>50K
60,3,245062,9,2,2,0,4,1,0,0,40,39,>50K
42,3,197583,12,2,3,0,2,1,0,0,40,0,>50K
44,5,234885,9,2,12,5,4,0,0,0,40,39,>50K
40,3,72887,11,2,6,0,1,1,0,0,40,39,>50K
30,3,180374,9,2,3,5,4,0,0,0,40,39,<=50K
38,3,351299,10,2,14,0,2,1,0,0,50,39,<=50K
23,3,54012,9,2,14,0,4,1,0,0,60,39,<=50K
32,0,115745,10,2,8,0,4,1,0,0,40,39,<=50K
44,3,116632,12,4,4,3,4,1,0,0,40,39,<=50K
54,2,288825,9,2,14,0,2,1,0,0,40,39,<=50K
32,3,132601,13,2,10,0,4,1,0,0,50,39,<=50K
24,3,170070,13,4,13,1,4,0,0,0,20,39,<=50K
37,3,126708,9,2,0,5,4,0,0,0,60,39,<=50K
52,3,35598,9,0,14,4,4,1,0,0,40,39,<=50K
38,3,33983,10,2,14,0,4,1,0,0,40,39,<=50K
49,3,192776,14,2,3,0,4,1,0,1977,45,39,>50K
30,3,118551,13,2,13,5,4,0,0,0,16,39,>50K
60,3,201965,10,4,10,4,4,1,0,0,40,39,>50K
22,0,139883,10,4,8,3,4,1,0,0,40,39,<=50K
35,3,285020,9,4,2,1,4,1,0,0,40,39,<=50K
30,3,303990,9,4,14,1,4,1,0,0,60,39,<=50K
67,3,49401,11,0,7,1,4,0,0,0,24,39,<=50K
46,3,279196,13,4,2,1,4,0,0,0,40,39,<=50K
17,3,211870,5,4,7,1,4,1,0,0,6,39,<=50K
22,3,281432,10,4,5,3,4,1,0,0,30,39,<=50K
27,3,161155,6,4,7,1,4,1,0,0,40,39,<=50K
23,3,197904,9,4,7,4,4,0,0,0,35,39,<=50K
33,3,111746,12,2,2,0,4,1,0,0,45,32,<=50K
43,5,170721,10,2,2,0,4,1,0,0,20,39,<=50K
28,6,70100,13,4,10,1,4,1,0,0,20,39,<=50K
41,3,193626,9,3,2,4,4,0,0,0,40,39,<=50K
52,0,271749,8,4,8,2,2,1,594,0,40,39,<=50K
25,3,189775,10,3,0,3,2,0,0,0,20,39,<=50K
59,2,286967,9,2,14,0,4,1,0,0,45,39,<=50K
45,2,164427,13,0,10,4,4,0,0,0,40,39,<=50K
38,3,91039,13,2,12,0,4,1,15024,0,60,39,>50K
40,3,347934,9,4,7,1,4,0,0,0,35,39,<=50K
46,1,371373,9,0,0,1,4,1,0,0,40,39,<=50K
35,3,32220,12,4,3,1,4,0,0,0,60,39,<=50K
34,3,187251,9,0,10,4,4,0,0,0,25,39,<=50K
33,3,178107,13,4,2,3,4,1,0,0,20,39,<=50K
41,3,343121,9,0,0,4,4,0,0,0,36,39,<=50K
20,3,262749,10,4,6,3,4,1,0,0,40,39,<=50K
26,3,64293,10,4,10,1,4,0,0,0,35,39,<=50K
72,0,303588,9,2,8,0,4,1,0,0,20,39,<=50K
23,2,324960,9,4,4,1,4,1,0,0,40,31,<=50K
62,2,114060,9,2,14,0,4,1,0,0,40,39,<=50K
52,3,48925,10,2,0,0,4,1,0,0,40,39,<=50K
58,3,180980,10,0,7,4,4,0,0,0,42,10,<=50K
25,3,181054,13,4,12,1,4,0,0,0,40,39,<=50K
24,3,388093,13,4,3,1,2,1,0,0,40,39,<=50K
19,3,249609,10,4,11,3,4,1,0,0,8,39,<=50K
43,3,112131,10,2,3,0,4,1,0,0,40,39,<=50K
47,2,543162,9,5,0,4,2,0,0,0,40,39,<=50K
39,3,91996,9,0,7,4,4,0,0,0,40,39,<=50K
49,3,141944,11,3,5,4,4,1,0,1380,42,39,<=50K
32,3,37070,11,4,2,1,4,1,0,0,45,39,<=50K
34,3,337587,10,2,10,0,4,1,0,0,50,39,>50K
28,3,189346,9,0,2,1,4,1,0,0,45,39,<=50K
57,0,222216,11,6,8,4,4,0,0,0,38,39,<=50K
25,3,267044,10,4,0,1,0,0,0,0,20,39,<=50K
20,0,214635,10,4,8,3,4,1,0,0,24,39,<=50K
21,0,204226,10,4,8,4,4,0,0,0,35,39,<=50K
34,3,108116,13,2,10,0,4,1,0,0,50,39,>50K
38,4,99146,13,2,3,0,4,1,15024,0,80,39,>50K
50,3,196232,9,2,3,0,4,1,7688,0,50,39,>50K
24,2,248344,10,0,5,1,2,1,0,0,50,39,<=50K
37,2,186035,10,2,13,0,4,1,0,0,45,39,>50K
44,3,177905,10,0,6,4,4,1,0,0,58,39,>50K
28,3,85812,10,2,12,5,4,0,0,0,40,39,<=50K
42,3,221172,13,2,3,0,4,1,0,0,40,39,>50K
74,3,99183,10,0,0,1,4,0,0,0,9,39,<=50K
38,5,190387,9,2,2,0,4,1,0,0,50,39,<=50K
44,5,202692,14,2,10,0,4,1,0,0,40,39,<=50K
44,3,109339,7,0,6,4,3,0,0,0,46,33,<=50K
26,3,108658,9,4,6,1,4,1,0,0,40,39,<=50K
36,3,197202,9,2,7,0,2,1,0,0,40,39,<=50K
41,3,101739,12,2,3,5,4,0,0,0,50,39,>50K
67,3,231559,15,2,10,0,4,1,20051,0,48,39,>50K
39,2,207853,8,2,13,0,4,1,0,0,50,39,<=50K
29,3,102345,11,5,2,1,4,1,0,0,40,39,<=50K
31,4,41493,13,4,4,1,4,0,0,0,45,39,<=50K
34,0,190027,9,4,8,4,2,0,0,0,40,39,<=50K
44,3,210525,10,2,14,0,4,1,0,0,40,39,<=50K
29,3,133937,16,4,10,3,4,1,0,0,40,39,<=50K
30,3,237903,10,4,5,4,4,0,0,0,40,39,<=50K
27,3,163862,9,4,14,1,4,1,0,0,40,39,<=50K
27,3,201872,10,2,12,0,4,1,0,0,50,39,<=50K
32,3,84179,9,4,5,1,4,0,0,0,45,39,<=50K
58,3,51662,6,2,7,5,4,0,0,0,8,39,<=50K
35,2,233327,10,2,11,0,4,1,0,0,40,39,<=50K
21,3,259510,9,4,5,3,4,1,0,0,36,39,<=50K
28,3,184831,10,4,2,4,4,1,0,0,40,39,<=50K
46,5,245724,10,0,3,1,4,1,0,0,50,39,<=50K
36,5,27053,9,5,7,4,4,0,0,0,40,39,<=50K
72,3,205343,7,6,0,4,4,0,0,0,40,39,<=50K
35,3,229328,9,2,6,5,2,0,0,0,40,39,<=50K
33,1,319560,11,0,2,4,2,0,0,0,40,39,>50K
69,3,136218,7,4,6,1,4,0,0,0,40,39,<=50K
35,3,54576,9,2,6,0,4,1,0,0,40,39,<=50K
31,3,323069,9,5,0,4,4,0,0,0,20,0,<=50K
34,3,148291,9,2,13,5,4,0,0,0,32,39,<=50K
30,3,152453,7,2,7,0,4,1,0,0,40,26,<=50K
28,3,114053,13,4,14,1,4,1,0,0,55,39,<=50K
54,3,212960,13,2,12,0,4,1,0,0,35,39,>50K
47,3,264052,10,2,10,0,4,1,0,0,50,39,>50K
24,3,82804,9,4,5,4,2,0,0,0,40,39,<=50K
52,5,334273,13,2,10,0,4,1,0,0,60,39,>50K
20,3,27337,9,4,5,3,0,1,0,0,48,39,<=50K
43,4,188436,14,2,3,0,4,1,5013,0,45,39,<=50K
45,3,433665,4,5,7,4,4,0,0,0,40,26,<=50K
29,5,110663,9,5,2,1,4,1,0,0,35,39,<=50K
47,3,87490,14,0,3,4,4,1,0,0,42,39,<=50K
24,3,354351,9,4,2,3,4,1,0,0,40,39,<=50K
51,3,95469,9,2,10,0,4,1,0,0,40,39,<=50K
17,3,242718,7,4,12,3,4,1,0,0,12,39,<=50K
37,3,22463,11,2,2,0,4,1,0,1977,40,39,>50K
27,3,158156,16,4,10,1,4,0,0,0,70,39,<=50K
29,3,350162,13,2,3,5,4,1,0,0,40,39,>50K
18,0,165532,8,4,8,3,4,1,0,0,25,39,<=50K
36,5,28738,12,0,12,4,4,0,0,0,35,39,<=50K
58,2,283635,13,4,10,1,4,0,0,0,40,39,<=50K
26,5,86646,10,2,2,0,4,1,0,0,45,39,<=50K
65,0,195733,10,2,8,0,4,1,0,0,30,39,>50K
57,3,69884,9,2,12,0,4,1,0,0,40,39,>50K
59,3,199713,9,2,2,0,4,1,0,0,40,39,<=50K
27,3,181659,9,2,6,0,4,1,0,0,40,39,<=50K
31,5,340939,13,4,13,1,4,1,0,0,40,39,<=50K
21,3,197747,10,4,12,3,4,0,0,0,24,39,<=50K
29,3,34292,10,4,0,1,4,1,0,0,60,39,<=50K
18,3,156764,7,4,7,3,4,1,0,0,40,39,<=50K
52,3,25826,6,2,2,0,4,1,0,1887,47,39,>50K
57,4,103948,13,0,10,1,4,1,0,0,80,39,<=50K
42,0,137390,9,2,8,0,4,1,0,0,40,39,<=50K
55,0,105138,9,2,8,5,1,0,0,0,40,39,<=50K
60,3,39352,4,4,14,1,4,1,0,0,48,39,>50K
31,3,168387,13,2,10,0,4,1,7688,0,40,2,>50K
23,3,117789,13,4,0,3,4,0,0,0,40,39,<=50K
27,3,267147,9,4,12,3,4,1,0,0,40,39,<=50K
23,0,99399,10,4,8,4,0,0,0,0,25,39,<=50K
42,5,214242,15,2,10,0,4,1,0,1902,50,39,>50K
25,3,200408,10,4,13,1,4,1,2174,0,40,39,<=50K
49,3,136455,13,4,10,1,4,0,0,0,45,39,<=50K
32,3,239824,13,4,13,1,4,1,0,0,40,39,<=50K
19,3,217039,10,4,0,3,4,1,0,0,28,39,<=50K
60,3,51290,4,0,7,1,4,0,0,0,40,39,<=50K
42,2,175674,5,2,7,0,4,1,0,0,40,39,<=50K
35,5,194404,12,4,4,1,4,1,0,0,40,39,<=50K
48,3,45612,9,4,0,4,2,0,0,0,37,39,<=50K
51,3,410114,14,2,2,0,4,1,0,0,40,39,>50K
29,3,182521,9,4,2,1,0,1,0,0,40,39,<=50K
36,2,339772,9,5,3,1,2,1,0,0,40,39,<=50K
17,3,169658,6,4,7,3,4,0,0,0,21,39,<=50K
52,3,200853,14,0,10,1,4,0,6849,0,60,39,<=50K
24,3,247564,9,4,2,1,4,1,0,0,40,39,<=50K
24,3,249909,9,2,5,0,4,1,0,0,50,39,<=50K
26,2,208122,13,4,10,3,4,1,1055,0,40,39,<=50K
27,3,109881,13,4,7,3,4,0,0,0,20,39,<=50K
39,3,207824,9,4,5,3,4,1,0,0,60,39,<=50K
30,3,369027,9,2,14,0,2,1,0,0,45,39,<=50K
50,5,114117,9,2,3,0,4,1,0,0,32,39,<=50K
52,4,51048,13,2,12,0,4,1,0,0,55,39,<=50K
46,3,102388,15,2,10,0,4,1,15024,0,45,39,>50K
23,3,190483,13,4,12,3,4,0,0,0,20,39,<=50K
45,3,462440,7,6,7,1,2,0,0,0,20,39,<=50K
65,3,109351,5,6,9,4,2,0,0,0,24,39,<=50K
29,3,34383,11,2,14,0,4,1,0,0,55,39,<=50K
47,3,241832,5,3,5,4,4,1,0,0,40,8,<=50K
30,3,124187,9,4,4,3,2,1,0,0,60,39,<=50K
34,3,153614,9,2,12,0,4,1,0,0,45,39,>50K
38,5,267556,9,2,12,0,4,1,0,0,64,39,<=50K
33,3,205469,10,2,3,0,4,1,0,0,40,39,>50K
49,3,268090,13,2,12,0,4,1,0,0,26,39,>50K
47,5,165039,10,4,7,4,2,0,0,0,40,39,<=50K
49,2,120451,6,5,7,4,2,0,0,0,40,39,<=50K
43,3,154374,10,2,2,0,4,1,15024,0,60,39,>50K
30,3,103649,13,2,0,5,2,0,0,0,40,39,>50K
58,5,35723,9,2,2,0,4,1,0,0,60,39,<=50K
19,3,262601,9,4,7,3,4,0,0,0,14,39,<=50K
21,3,226181,13,4,5,1,4,1,0,0,40,39,<=50K
33,3,175697,13,2,3,0,4,1,15024,0,60,39,>50K
52,5,289436,16,2,10,0,4,1,0,0,60,39,>50K
26,3,75654,9,0,2,1,4,1,0,0,55,39,<=50K
60,3,199378,9,2,2,0,4,1,0,0,40,39,<=50K
21,3,160968,10,4,5,3,4,1,0,0,40,39,<=50K
36,3,188563,10,2,12,0,4,1,5178,0,50,39,>50K
31,3,55849,10,2,2,0,4,1,0,0,45,39,<=50K
50,4,195322,16,5,10,1,4,1,0,0,40,39,>50K
31,2,402089,9,0,0,4,4,0,0,0,40,39,<=50K
71,3,78277,9,2,2,0,4,1,0,0,15,39,<=50K
58,0,158611,9,2,8,0,4,1,0,0,50,39,<=50K
30,6,169496,13,2,13,0,4,1,0,0,40,39,>50K
20,3,130959,10,4,7,3,4,1,0,0,20,39,<=50K
24,3,556660,9,4,3,2,4,1,4101,0,50,39,<=50K
35,3,292472,16,2,10,0,1,1,0,0,40,36,>50K
38,6,143774,10,5,3,1,4,0,0,0,45,39,<=50K
27,3,288341,9,4,6,3,4,0,0,0,32,39,<=50K
29,6,71592,10,4,0,4,1,0,0,0,40,30,<=50K
70,0,167358,5,6,8,4,4,0,1111,0,15,39,<=50K
34,3,106742,9,2,2,0,4,1,0,0,45,39,<=50K
44,3,219288,4,2,2,0,4,1,0,0,35,39,<=50K
43,3,174524,9,2,6,0,4,1,0,0,40,39,>50K
44,5,335183,8,2,5,0,2,1,0,0,40,39,>50K
35,3,261293,14,4,12,1,4,1,0,0,60,39,<=50K
27,3,111900,10,4,10,1,4,1,0,0,40,39,<=50K
43,2,194360,14,4,10,1,4,1,0,0,38,39,<=50K
20,3,81145,10,4,12,1,4,0,0,0,25,39,<=50K
42,3,341204,12,0,10,4,4,0,8614,0,40,39,>50K
27,6,249362,10,2,14,0,4,1,3411,0,40,39,<=50K
42,3,247019,9,2,2,0,2,1,0,0,40,39,>50K
20,0,114746,7,3,8,3,1,0,0,1762,40,35,<=50K
24,3,172146,5,4,6,1,4,1,0,1721,40,39,<=50K
48,1,110457,10,0,3,1,4,1,0,0,40,39,<=50K
17,0,80077,7,4,8,3,4,0,0,0,20,39,<=50K
17,5,368700,7,4,4,3,4,1,0,0,10,39,<=50K
33,3,182556,13,2,3,0,4,1,0,0,40,39,>50K
50,4,219420,9,2,12,0,4,1,0,0,50,39,>50K
22,3,240817,9,4,12,3,4,0,2597,0,40,39,<=50K
17,3,102726,8,4,7,3,4,1,0,0,16,39,<=50K
32,3,226267,10,2,0,0,4,1,0,0,40,26,<=50K
31,3,125457,9,4,2,1,4,1,0,0,45,39,<=50K
58,5,204021,9,6,3,1,4,1,0,0,50,39,<=50K
29,2,92262,9,4,11,3,4,1,0,0,48,39,<=50K
37,3,161141,11,2,2,0,4,1,0,0,40,32,>50K
34,5,190290,9,2,2,0,4,1,0,0,40,39,>50K
23,2,430828,10,5,3,4,2,1,0,0,40,39,<=50K
18,6,59342,7,4,0,3,4,0,0,0,5,39,<=50K
34,3,136721,9,0,3,1,4,0,0,0,40,39,<=50K
66,0,149422,4,4,8,1,4,1,0,0,4,39,<=50K
45,2,86644,13,2,10,5,4,0,0,0,55,39,<=50K
41,3,195124,14,4,3,1,4,1,0,0,35,6,<=50K
26,3,167350,9,4,7,2,4,1,0,0,30,39,<=50K
54,2,113000,10,2,4,0,4,1,0,0,40,39,<=50K
24,3,140027,10,4,6,3,2,0,0,0,45,39,<=50K
42,3,262425,10,2,10,0,4,1,0,0,50,39,<=50K
20,3,316702,10,4,10,3,4,1,0,0,20,39,<=50K
23,6,335453,13,4,13,1,4,0,0,0,20,39,<=50K
25,0,202480,12,4,8,2,4,1,0,0,45,39,<=50K
35,3,203628,14,4,10,1,4,1,0,0,60,39,>50K
31,3,118710,14,2,13,0,4,1,0,1902,40,39,>50K
30,3,189620,13,4,10,3,4,0,0,0,40,31,<=50K
19,3,475028,9,4,12,3,4,0,0,0,20,39,<=50K
36,2,110866,13,4,10,1,4,1,0,0,50,39,<=50K
31,3,243605,13,6,12,4,4,0,0,1380,40,5,<=50K
21,3,163870,10,4,5,3,4,1,0,0,30,39,<=50K
31,5,80145,10,2,2,0,4,1,0,0,40,39,<=50K
46,3,295566,16,0,10,4,4,0,25236,0,65,39,>50K
44,3,63042,13,0,3,3,4,0,0,0,50,39,>50K
40,3,229148,8,2,7,0,2,1,0,0,40,23,<=50K
45,3,242552,10,4,12,1,2,1,0,0,40,39,<=50K
60,3,177665,9,2,2,0,4,1,0,0,35,39,<=50K
18,3,208103,7,4,7,2,4,1,0,0,25,39,<=50K
28,3,296450,13,2,10,0,4,1,0,0,40,39,<=50K
36,3,70282,10,0,0,4,2,0,0,0,40,39,<=50K
36,3,271767,13,5,10,1,4,1,0,0,40,0,<=50K
40,3,144995,11,2,13,0,4,1,4386,0,40,39,<=50K
36,2,382635,13,0,0,4,4,0,0,0,35,16,<=50K
31,3,295697,9,5,7,4,2,0,0,0,40,39,<=50K
33,3,194141,9,2,6,0,4,1,0,0,40,39,<=50K
19,6,378418,9,4,13,3,4,0,0,0,40,39,<=50K
22,3,214399,10,4,12,3,4,0,0,0,15,39,<=50K
34,3,217460,13,2,3,0,4,1,0,0,45,39,>50K
33,3,182556,9,4,7,1,4,1,0,0,40,39,<=50K
41,3,125831,9,2,2,0,4,1,0,2051,60,39,<=50K
29,3,271328,13,4,10,1,4,1,4650,0,40,39,<=50K
50,2,50459,9,2,3,0,4,1,0,0,42,39,>50K
42,3,162140,13,2,3,0,4,1,7298,0,45,39,>50K
43,3,177937,13,4,10,1,4,1,0,0,40,0,>50K
44,3,111502,9,2,12,5,4,0,0,0,40,39,<=50K
20,3,299047,10,4,7,1,4,0,0,0,20,39,<=50K
31,3,223212,9,2,7,0,4,1,0,0,40,26,<=50K
65,5,118474,7,2,3,0,4,1,9386,0,59,0,>50K
23,3,352139,10,4,7,1,4,0,0,0,24,39,<=50K
55,3,173093,10,0,0,1,1,0,0,0,40,39,<=50K
26,3,181655,11,2,0,0,4,1,0,2377,45,39,<=50K
25,3,332702,11,4,7,3,4,0,0,0,15,39,<=50K
45,0,51164,10,2,8,5,2,0,0,0,40,39,<=50K
35,3,234901,10,2,2,0,4,1,2407,0,40,39,<=50K
36,3,131414,10,4,12,1,2,0,0,0,36,39,<=50K
43,6,260960,13,2,10,0,4,1,0,0,50,39,<=50K
56,3,156052,9,6,7,4,2,0,594,0,20,39,<=50K
42,3,279914,13,2,13,0,4,1,0,0,40,39,>50K
19,3,192453,10,4,7,2,4,0,0,0,25,39,<=50K
55,5,200939,9,2,14,0,4,1,0,0,72,39,<=50K
42,3,151408,14,4,3,1,4,0,14084,0,50,39,>50K
26,3,112847,11,4,13,3,4,1,0,0,40,39,<=50K
17,3,316929,8,4,5,3,4,1,0,0,20,39,<=50K
42,2,126319,13,2,10,5,4,0,0,0,40,39,>50K
55,3,197422,9,2,14,0,4,1,7688,0,40,39,>50K
32,3,267736,10,4,0,3,2,0,0,0,40,39,<=50K
29,3,267034,7,4,2,3,2,1,0,0,40,14,<=50K
46,6,193047,13,2,10,0,4,1,0,0,37,39,<=50K
29,6,356089,13,2,3,0,4,1,7688,0,40,39,>50K
22,3,223515,13,4,10,4,4,1,0,0,20,39,<=50K
58,5,87510,6,2,2,0,4,1,0,0,40,39,<=50K
23,3,145111,9,4,14,4,4,1,0,0,50,39,<=50K
39,3,48093,9,4,5,1,4,1,0,0,40,39,<=50K
27,3,31757,11,4,2,3,4,1,0,0,38,39,<=50K
54,3,285854,9,2,14,0,4,1,0,0,40,39,>50K
33,2,120064,13,4,10,1,4,0,0,0,45,39,<=50K
46,1,167381,9,2,0,5,4,0,0,0,40,39,>50K
37,3,103408,9,4,4,1,2,1,0,0,40,39,<=50K
36,3,101460,9,4,7,1,4,0,0,0,18,39,<=50K
59,2,420537,9,2,0,5,4,0,0,0,38,39,>50K
34,2,119411,9,0,11,4,4,1,0,0,40,32,<=50K
53,4,128272,16,2,3,0,4,1,0,0,70,39,>50K
51,3,386773,13,4,12,1,4,1,0,0,55,39,>50K
32,3,283268,6,5,7,4,4,0,0,0,42,39,<=50K
31,6,301526,10,3,7,2,4,1,0,0,40,39,<=50K
22,3,151790,10,2,12,5,4,0,0,0,30,11,<=50K
47,5,106252,13,0,12,1,4,0,0,0,50,39,<=50K
32,3,188557,9,4,6,1,4,1,0,0,40,39,<=50K
26,3,171114,10,4,4,1,4,0,0,0,38,39,<=50K
31,3,244147,9,0,2,4,4,1,0,0,55,39,<=50K
37,3,280282,11,2,13,5,4,0,0,0,24,39,>50K
55,3,116442,9,4,12,1,4,1,0,0,38,39,<=50K
23,2,282579,11,0,13,1,4,1,0,0,56,39,<=50K
36,3,51838,10,0,0,4,4,0,0,0,40,39,<=50K
34,3,73585,14,2,10,0,4,1,0,0,40,0,<=50K
43,3,226902,13,2,12,0,4,1,0,0,50,39,>50K
54,3,279129,10,4,13,1,4,1,0,0,40,39,<=50K
43,6,146908,10,2,2,0,4,1,0,0,40,0,<=50K
28,3,196690,11,4,6,1,4,0,0,1669,42,39,<=50K
40,3,130760,11,2,3,0,4,1,0,0,50,39,>50K
41,5,49572,10,2,3,0,4,1,0,0,60,39,<=50K
40,3,237601,13,4,12,1,3,0,0,0,55,39,>50K
42,3,169628,10,0,0,1,2,0,0,0,38,39,<=50K
61,5,36671,9,2,4,0,4,1,0,2352,50,39,<=50K
18,3,231193,8,4,6,3,4,1,0,0,30,39,<=50K
59,0,192130,9,2,8,0,4,1,0,0,16,39,<=50K
21,0,149704,9,4,8,1,4,0,1055,0,40,39,<=50K
48,3,102102,11,2,13,0,4,1,0,0,50,39,>50K
41,4,32185,13,2,13,0,4,1,0,0,40,39,<=50K
18,0,196061,10,4,8,3,4,1,0,0,33,39,<=50K
23,3,211046,9,4,12,1,4,0,2463,0,40,39,<=50K
60,3,31577,9,2,14,0,4,1,0,0,60,39,>50K
22,3,162343,10,4,7,2,2,1,0,0,20,39,<=50K
61,3,128831,9,2,6,0,4,1,0,0,40,39,<=50K
25,3,316688,9,4,6,1,2,1,0,0,40,39,<=50K
46,3,90758,14,4,13,1,4,1,0,0,35,39,>50K
43,3,274363,13,2,3,0,4,1,0,1902,40,9,>50K
43,3,154538,12,0,2,1,4,1,0,0,40,39,<=50K
24,3,106085,9,4,7,3,2,1,0,1721,30,39,<=50K
68,5,315859,7,4,4,4,4,1,0,0,20,39,<=50K
31,3,51471,9,0,0,4,4,0,0,0,38,39,<=50K
17,3,193830,7,4,12,3,4,0,0,0,20,39,<=50K
32,3,231043,9,2,2,0,4,1,5178,0,48,39,>50K
50,0,23780,14,3,8,2,4,1,0,0,40,39,<=50K
33,3,169879,13,2,10,0,4,1,3103,0,47,39,>50K
64,3,270333,13,2,10,0,4,1,0,0,40,39,>50K
20,3,138768,9,4,14,3,4,1,0,0,30,39,<=50K
30,3,191571,9,5,7,3,4,0,0,0,36,39,<=50K
22,0,219941,10,4,8,3,2,1,0,0,40,39,<=50K
43,3,94113,10,0,3,1,4,1,0,0,45,39,<=50K
22,3,137510,10,4,0,3,4,1,0,0,40,39,<=50K
17,3,32607,6,4,4,3,4,1,0,0,20,39,<=50K
47,5,93208,9,2,7,5,4,0,0,0,75,22,<=50K
41,3,254440,11,4,10,1,4,0,0,0,60,39,<=50K
56,3,186556,10,2,2,0,4,1,0,0,50,39,>50K
64,3,169871,9,2,14,0,4,1,0,0,45,39,<=50K
47,3,191277,9,2,14,0,4,1,0,0,50,39,>50K
48,3,167159,11,4,0,4,4,1,0,0,40,39,<=50K
31,3,171871,14,4,10,1,4,0,0,0,46,39,<=50K
29,3,154411,11,4,13,3,4,1,0,0,40,39,<=50K
30,3,129227,9,6,0,1,4,0,0,0,40,39,<=50K
32,3,110331,9,2,3,0,4,1,0,1672,60,39,<=50K
57,3,34269,9,6,14,4,4,1,0,653,42,39,>50K
62,3,174355,9,6,7,1,4,0,0,0,40,39,<=50K
39,3,680390,9,5,6,4,4,0,0,0,24,39,<=50K
43,3,233130,10,4,0,1,4,1,0,0,25,39,<=50K
24,4,165474,13,4,12,3,4,1,0,0,40,39,<=50K
42,0,257780,7,2,8,0,4,1,0,0,15,39,<=50K
53,3,194259,10,2,0,5,4,0,4386,0,40,39,>50K
26,3,280093,10,4,5,3,4,1,0,0,40,39,<=50K
73,5,177387,9,2,3,0,4,1,0,0,40,39,<=50K
72,0,28929,7,6,8,1,4,0,0,0,24,39,<=50K
55,3,105304,9,2,6,0,4,1,0,0,40,39,<=50K
25,3,499233,9,0,0,1,4,1,0,0,40,39,<=50K
41,3,180572,13,0,10,1,4,0,0,0,50,39,>50K
24,3,321435,13,4,3,1,4,1,0,0,50,39,<=50K
63,3,86108,9,6,4,1,4,1,0,0,6,39,<=50K
17,3,198124,7,4,12,3,4,1,0,0,20,39,<=50K
35,3,135162,10,2,2,0,4,1,0,0,50,39,<=50K
51,3,146813,10,2,10,0,4,1,0,0,40,39,>50K
62,2,291175,13,6,10,1,4,0,0,0,48,39,<=50K
55,3,387569,9,2,2,0,4,1,4386,0,40,39,>50K
43,3,102895,10,0,10,1,4,1,0,0,40,39,<=50K
40,2,33274,9,0,7,1,4,0,0,0,50,39,<=50K
37,3,86551,13,2,3,0,4,1,0,0,45,39,>50K
39,3,138192,13,2,2,0,4,1,0,0,40,39,<=50K
31,3,118966,9,4,2,3,4,1,0,0,18,39,<=50K
61,3,99784,14,6,10,1,4,0,0,0,40,39,>50K
26,3,90980,11,0,0,1,4,0,0,0,55,39,<=50K
46,5,177407,9,2,12,0,4,1,0,0,50,39,<=50K
26,3,96467,13,4,10,1,4,0,0,0,40,39,<=50K
48,6,327886,16,0,10,3,4,1,0,0,50,39,>50K
34,3,111567,9,4,14,3,4,1,0,0,40,39,<=50K
34,2,166545,9,4,0,3,4,0,0,0,40,39,<=50K
59,3,142182,9,2,7,0,4,1,0,0,40,39,>50K
34,3,188798,13,4,10,3,4,0,0,0,40,39,<=50K
49,3,38563,13,4,3,1,4,0,0,0,56,39,>50K
18,3,216284,7,4,0,3,4,0,0,0,20,39,<=50K
43,3,191547,9,2,4,0,4,1,0,0,40,26,<=50K
48,3,285335,7,2,3,0,4,1,0,0,50,39,<=50K
28,4,142712,10,2,3,0,4,1,0,0,70,39,<=50K
33,3,80945,9,2,6,0,4,1,0,0,40,39,<=50K
24,3,309055,10,4,12,1,4,0,0,0,15,39,<=50K
21,3,62339,6,4,5,1,4,1,0,0,40,39,<=50K
17,3,368700,7,4,12,3,4,1,0,0,28,39,<=50K
39,3,176186,10,2,4,0,4,1,0,0,50,39,>50K
29,5,266855,13,5,10,3,4,1,0,0,40,39,<=50K
44,3,48087,13,2,3,0,4,1,0,0,40,39,>50K
24,3,121313,10,4,14,3,4,1,0,0,50,39,<=50K
71,5,143437,14,2,12,0,4,1,10605,0,40,39,>50K
51,5,160724,13,2,12,0,1,1,0,2415,40,3,>50K
41,3,194636,13,2,3,0,4,1,0,0,60,39,>50K
23,3,153044,9,4,5,4,2,0,0,0,7,39,<=50K
38,3,411797,11,0,0,4,4,0,0,0,40,39,<=50K
39,3,117683,9,2,14,0,4,1,0,0,40,39,>50K
19,3,376540,9,4,0,1,4,0,0,0,30,39,<=50K
49,3,72393,5,0,6,1,4,0,0,0,40,39,<=50K
32,3,270335,13,2,0,2,4,1,0,0,40,30,>50K
27,3,96226,9,2,2,0,4,1,0,0,70,39,<=50K
38,3,95336,13,2,12,0,4,1,0,0,50,39,>50K
33,3,258498,10,2,2,5,4,0,0,0,60,39,<=50K
63,0,149698,10,2,8,0,4,1,0,0,15,39,<=50K
23,3,205865,13,4,3,3,4,1,0,0,28,39,<=50K
33,4,155781,10,2,2,0,4,1,0,0,60,0,<=50K
54,5,406468,9,2,12,0,2,1,0,0,40,39,<=50K
29,3,177119,11,0,13,1,4,0,2174,0,45,39,<=50K
48,0,144397,10,0,8,4,2,0,0,0,30,39,<=50K
35,5,372525,13,4,3,1,4,1,0,0,40,39,<=50K
28,3,164170,11,2,0,5,1,0,0,0,40,19,<=50K
37,3,183800,13,2,10,0,4,1,7688,0,50,39,>50K
